text,label
de toute façon c mort les rebeus deviennent des tepu jamais j aurais imaginé ça,1
en revanche silence sur le hallal qui massacre des animaux dans souffrances horribles et rien contre l'avortement q…,1
justement: lorsqu'on parle de femmes victimes de violence de la part des hommes gominés o…,1
les négationnistes du terrorisme musulman sont aussi odieux que les négationnistes des chambres à gaz. les attaques…,1
ou le terrorisme intellectuel de,1
ah ben si tu les méprise ça se voit sinon tu te battrais pas contre l’avortement.,0
c'est pas quel pas de cerveau elle est juste féministe laisse la militer sale oppresseur,1
et notre attardé national donne notre argent des pays comme la palestine ... le « new york times »…,1
contre l'immigration et l'islamisation de la france la seul parti qui défend la france c'est le rn (et dlf),1
rougeurs boutons peau qui pèle et démangeaisons intenses allô docteurs s'attarde aujourd'hui sur l'eczéma,1
arabe de service comme juif de service ou negre de service! j'apprends que les filets sociaux ne serven,1
va crevée sale pute de féministe,1
recommence frere tas aucun argument jusqu’à t’invente asy ftg toujours le meme refrain sur les cheveux les rebeus v…,1
les gens ont grandi s'attarde plus sur ces trivialites de changement d'heure les vrais les purs sont...,0
mais c'est clair qu'on peut faire une différence culturelle entre les rebeus qui appellent l…,1
vous êtes attardé mentale et vous ne connaissez pas…,1
mais gros dirait que t’es un mongol t’es sorti 3 fois de chez toi pour trouver t’as l’air d’avoir…,1
toujours tu vas trop loin,0
et fais moi pas dire ce que j’ai pas dis l’afrique appartient au africain donc au renois et au maghrébin un malade toi,1
bah jdonne un avis dquelqu’un qu’est ps dans l’conflit justement tous les renois vont dire qucest vous…,1
insta c un réseau de mongol,1
donc là vient vraiment de sortir dans la rue « t’es raciste sale arabe? » ? grenoble c épatant,1
salah quun sale arabe,1
vive le front national !!!!!!!!!!!!!!!!!!!!!,1
cela veut dire que legault et la caq sont pour les migrants illegaux . a…,1
rt vous connaissez un autre mot que extreme droite madame la gauchiste? ca fait un peu cucul je,1
en même temps avec ta gueule de mongol ...,1
je m’imagine deja les mises en scene de mongol que j’allais faire,1
chaque jour il devient de plus en plus attarde,1
colé que eras mongol,1
la connerie depasse tout en 2018. il pas une serie d'animation qui devenait plus gauchiste que celle-la c'est,1
stop la violence les jeunes sérieux vous allez trop loin ...,1
et bien entendu les clandestins et les migrants qui traversent les feu-frontières eur…,1
mskn s'en bat les couilles de bassem il nous raconte ça vie le nombre de cas social chez les renois frère,1
algérie: «les migrants sont beaucoup plus vulnérables maintenant» pour leïla berrato -,0
jdois travailler avec une meuf qui est contre l'avortement jvais pas la supporter longtemps,1
c qui le mongol qui oublié d’éteindre ses veilleuse ??,1
daniel cohn ben sano et un judeo-gauchiste anti-clerical sodomite normal qu'il soit cont...,1
une renois tu peux pas lui dire tu l'aime bien ou tu la trouve belle psk sinon dans sa tête elle va croire ces bey…,1
ftg toi t'es le plus beau des rebeus meme arpuf il est pas de taille,1
y’a que sur twitter que les noirs font du bruit par allah dehors jamais vu un noir dire sale arabe ou l’inverse hein,1
#economics #politics #franceinsoumise au juste qui est amandine picard? une sale arabe? une syria protégée de ses…,1
je demande aussi,0
ptdrrrrrrr tout mongol,1
le bon général ne s'attarde pas en terrain isolé monte des plans là où il risque l'encerclement et livre combat sur les terres mortelles.,1
professionalisme !!!! ce pauvre gauchiste de merde au lieu d...informer il passe son temps desinformer.,1
vérité #islam #musulmans #mosquee #censure #sos #europe #libertéexpression #ong #gauchiste #collaborati…,1
perso j'le suis mais j'pense pas que ce soit worth dans cette société d'attardé,1
comment vous pouvez oser écrire ces choses la ? donc en gros les arabes en demandent tr…,0
municipalité de gauchiste collabo,1
mon dieu il faut vraiment être un attardé mdr,1
demandez à julien cazarre d’arrêter de faire l’accent africain d’après lui à chaque fois…,1
jcroi les rebeus ils sont pas courant que ya pas qu’eux qu’ils sont muslim en fait,1
la repression au #bresil entre 1964 et 1985 fut essentiellement dirigee contre la petite-bourgeoisie #gauchiste,1
une bonne partie du harcèlement scolaire viens des professeurs c'est un véritable exutoire pour certains pourquoi…,1
t'aime bien le gout de la viande un carnivore c'est tout.,0
y’a deux renois elle sont venu s’asseoir juste à côté de moi alors que le train est vide wesh c quoi lprobleme,0
mdrrr vous êtes des oufs c'est des renois c'est la miff bande de malades,1
les rebeus avec des pp messi et death note ça parle de vous les puces,1
jsuis un sale arabe,0
quel mongol ce mec,1
mdrr je suis sur que tu le savais mais bon tu voulais simplement les aider mais ces gros mongol veulent rien savoir.,1
tiens j'ai une blague de mongol pour égayer votre lundi...,1
elle peut fermer sa gueule l’avocate gauchiste. elle dit que des inepties pas de b…,1
complètement débile comme raisonnement l’islam ne tolère pas le terrorisme informez vous un minimum ava…,1
et si tu veux parlerva sur discord attardé,1
en fait en tant qu'agent de securite la loi nous interdit de palper sur une personne du meme sexe (...,0
c'est à dire que tu doutes de la violence des migrants ? du doute d'une réalité ? tu sais po…,1
c’est pas parce que tu parle arabe que tu est potentiellement musulman sale tocard,1
tous les jours negro c’est friday,1
sauf que si tu les tues bah y’en qui spawn triple attardé et tu les tues avec le feu spectral sous la fenetre putain,1
et dites aussi vive le front national pendant que vous etes ! c'est une...,0
ce sale arabe connor c'est son père dirait.... je vais le lyncher sur son curious cat de ce pas comme un brave.,1
l'islam n'est pas le terrorisme....mes tous les terroristes pratiques l'islam.... attentats islam....,1
et bien parlons maintenant des pays arabes ou du maghreb avec leurs valeurs musul…,1
la france un pr autiste - ou débile - ou camé. j'arrive plus à savoir.,0
un gauchiste ... donc un genie,0
surtout quand des renois participent à ce lynchage,1
je suis il y’a même des féministes complotiste qui pensent que tout le mec ce rejoint la nuit pendant qu’ell…,1
la violence ne peut pas être la norme. la force nécessaire l'est quand les interventions la requièr…,0
3 rebeus au sang chaud qui mettent des accélérations aux défenseurs,1
mdrrr ok un attardé de plus dans ce pauvre monde dieu merci certaines personne…,1
kamara &gt;&gt; le mongol à l'enceinte bluetooth,1
déf. du racisme d'un gauchiste qui veut absolument disculper les noirs et arabes du crime de…,1
donc en gros plus d'animaux d...elevages dans les exploitations mais que quelques s...,1
tg fdp sale chien sale juif gaz encetr,1
les renois vous avez tous la même gl mtn,1
journaliste extrapole encore « voit qu’e.macron ne s’attarde pas sûrement de peur de se faire interpeller sur l…,0
normal c une attardé,1
tqt faut faire confiance à dybaela cr7 et l’attardé de bogota comme il est appelé sur twitter,1
Ça s'attarde sur l'orthographe paske ça ne compre…,1
flagrant délit de militantisme gauchiste !,1
1967 - guerre des six jours manifestations dans le monde en soutien à l'État juif,1
tu va attirer tous les attardé fan d'hanouna,1
bah mon vieux tu veux que j'envoie du nique ta mère à tout va sur twitter et de la trap de mongol pou…,1
Ça n'empêche pas de répondre proportionnellement aux violence qui nous sont faites.,0
y’a quand même un mec qui dit « les beurrettes laisse placent aux beurrets » ce n’est pas psk des rebeus ne sont…,1
mes ami(e)s rebeus arrêtez d’aller au cinéma en équipe pour voir des films d’horreurs svp. votre comédie que vous n…,1
il 45 ans ce mongol quand même,1
les arabes les noirs les juifs les p…,1
oshi que mongol,1
ah oui je comprends tt à fait mais moi c’est l’inverse pcq rebeus j’étais en extase et trop heureuse…,1
l’extrême droite est au pouvoir(«police coupe semelles enfants migrants ment sur âge pour expulser...»)…,1
oh non ne dites pas que cette information est vraie. touche le fond avec cet ado attardé !,1
tu change le mot blanc par noirs ou arabes c'est l'émeute c'est incroyable de tenir de tels propos liebig et sa…,1
vivement qu’on s’attarde aux pratiquants de water-polo et de twirling bâton. ce sont deux passions bie…,0
seul les vrais hommes passe au dessus du fan service et s'attarde plutôt sur l'oeuvre et le message…,0
ras-le-bol massif de l'islamisation des so…,1
en sah mes rebeux rétorquez pas quand des renois nous vannent ça sert à rien et englobez pas tout les renois pour u…,1
après va dire les renois est des sauvages la honte,1
aucun rapport sachant que les rebeus sont rois en la matière,0
d’accord l’attarde du village allez retourne forniquer avec ses cousins,1
pour ou contre l'avortement — pour,1
je ne parle de tous les migrants actuels il faut savoir reconnaître la compétence et la volonté d…,1
lui c le genre de mec qui finit au tribunal pour violence conjugale,0
. quand 16% de la population est musulmane le processus d'#islamisation est irréversible un poin…,0
vu que tu fais le fils de pute de mauvaise foi avec la fi va jouer à ton jeu d'attardé.,1
y’a des tweets qui mérite pas de réponse aussi mongol mais avec la connerie que t’as dites là y’en fallait une,1
bah tu t’en souviens pas gros attardé,1
deja faut etre un attarde pour comparer un viol et un...,1
gâteaux rebeus : étape 1,1
l'homme blanc ? votre culture est egale votre betise de bobo gauchiste!...,1
mare des repat comme ceci la cantine serieu ras le bol ces degueulasse et en plus les africain prefere mourir dan…,1
si zemmour disait la vérité le terrorisme se réclame de l'islam il n'aurait pas pu finir sa phrase. onpc se couc…,0
alorsnoui,1
une chose dire au mongol qui l'ont fait.. #purge,1
est 4 se donne rdv à 14h y’en pas un qui est sorti de son lit il est 14h17 les renois,0
le pantalon pour lutter contre l'avortement. bien sûr. logique.,1
donc vous soutenez un rappeur terroriste qui appelle à tuer les bébés blancs ? vous êtes donc complice et…,1
sans oublier que pour eux les asiatiques sont tous sur le modèle chinois coréen japonais mongol ou…,1
il joue un rôle le bengouss c'est pareil sauf que pour le sud tu comprends l'accent pour les autres c'est un mongol.,1
je crois que tu prise pr une pro immigrationniste une gauchiste détrompe toi lis…,1
avant la prison le point commun entre les terroristes c’est l’islam.,0
dois mongol skype,1
gauchiste,1
un centre pour réfugiés ouvre sans polémique dans le 16e arrondissement de paris,1
bah non mais les rebeus aussi ont une grosse bite — bon tg,1
je kiffe ce genre de tweet ou tu sens que la nana envie de lui dire ferme ta gueule sale arabe mais se retient…,1
bah jsp t’aime bien les renois ? — bah oui.... communautarisme,1
cassons la gueule au gauchiste faisons leur comprendre qu'en jouant avec nos vies ils exposent la leur !,1
mdr déjà 90% des renois de france ils ne connaissent pas thiam c’est problématique,1
mais meme rebeus oran je chiale meuf,0
vous comprenez tout de travers. il n'appelle pas les africains à franciser leurs noms…,0
nana akufo-addo: stop : la vente aux enchères comme esclaves des migrants africains en lybie - signez la pétition …,1
t'es un sacré attardé toi,1
j’ai vu une vidéo d’un blackos qui disait n’achetez plus au blanc .. ! mais visiblement ça l’air normal !,1
mdr les babtous et les renois non musulmans vous êtes fascinants ça aborde le sexe en toute décontrac…,1
ferme ta gueule gauchiste de merde,1
m'appelle pas cherie connard tu sais pourquoi je suis au sommet parce que demain...,1
le pm cambodgien reçoit de chaleureuses félicitations de son homologue mongol,1
c'est bien connu,0
c'est tres classique qu'apres une periode gauchiste un redressement s'effectue d'autant plus violent que la period,0
materialiste et extreme gauchiste c'est pas tres compatible si ??? t'as re...,1
cette météo islamo gauchiste fatigue elle pose vraiment problème dans mon dressing républicain,1
personnage ainsi q tte la clique gauchiste deguise 1 macronistes !!ont ttes ls qualites requises qui ont etaient,1
laissez moi 3 minutes avec mon chat et je deviens un attardé profond,1
merde j'avais pas reconnus le pygmé... mais cet violence gratuite et spontané c'est bien lui,1
combien d'attardé mort cette nuit pour avoir écouter une blague d'un puceau de 16 ans qui se croyait drôle? lui…,1
nan nan abuse pas non plus je suis algÉrien et giga fier de l’Être. mais j’ai une préférence pour les renois.,0
une des pires celle-là ... une gauchiste revendiquée d'ailleurs ...,1
ya pas besoin d’avoir 2000 personne pour qu’il ait danger. un rageux gauchiste suffit.,1
barakaallah ou fik ! les arabes de services sa va 2 minutes. se foutre de la gueule de son bled c…,1
je suis végétarienne et n'adhère pas à cette violence fait par le mouvement vegan chacun doit être libre respect svp,0
autant ses gars sont cons autant j'aimerais qu'on s'attarde 30 secondes sur l'hypocrisie des meufs à ce…,1
se faire insulter de fragile par un gauchiste de 40 kilos qui porte un boubou et q...,1
qu'est-ce qu'il ne faut pas lire franchement,0
je ne comprend pasles antispecistes sont contre l'avortement ou pas.,1
t'inquiètes pas charles ce n est qu'un arabe fainéant de la sncf.,1
vous êtes une islamo bobo gauchiste . un petit tour sur votre tl pour s'en rendre compte .,1
et non !! mais quel mongol celui la nos frat c'est la samp.,1
les renois ils aimen trop faire des mouvements avec leur bouche,1
mais pauvre attardé de l'humour peut en faire sur n'importe quels supports évidemment que…,1
nikomouk sale arabe toi et ton poignet tordu — azzedine fdp tout trikard ta grand mere,1
vue comment il parle mal c'est sur,0
candidate démocrate en iowa interview sur les menaces contre l’avortement en oregon États qui ont commencé à vote…,1
dans la violence masta,1
merci pour l...insulte.n,1
ils veulent ça des bons petits rebeus de maison,0
les perse etc sont plus blanc que les français espagnol iitalien corse grec russo mongol etc,1
quel frère (il écrit mieux rebeu que des rebeus),0
zizou ce sale arabe je le déteste c’est pas possible il se prends pour un influencer ou je ne sais quoi espèce de s…,1
passa teu twitter . ? — mongol,1
svp dites lui que les étrangers donc arabes et noirs pour la maj payent plus d’impôts qu’elle,1
un témoin de l'empreinte des presque trois cents ans d'existence cumulées de l'empire mongol et de la horde d'or.,0
sale juif,1
si faisait des généralités comme ça sur les renois ça serait appellé de la discrimination et tu le…,0
sauf que des fascistes gauchistes l'on menacer de mort donc il du être entouré de polic…,1
pittsburgh : le poison de l’antisémitisme encore tué (pcf),1
non je ne pense pas. Ça se voit dans beaucoup d'équipes. même lui ne s'est pas attardé sur la cél…,0
exact c'est un gauchiste il l'a bien exprimé hier soir.,1
c bien tu fais des bons jeu de mot pour un attardé mental...,1
intello mongol pouilleux crasseux lesbienne les insultes des ados etc....,1
mdr les rebeus entre parenthèses... la dernière fois je suis aller au coiffeur le mec de là-bas m'a dir…,1
et surtout plus d'islam sanguinaire et de terrorisme,1
possible. mais y'a vlà les renois de 2m à cergy ptdrrr donc j'sais ap,1
bolsonaro : ordre morale droiture respect ; haddad mafia gauchiste degeneree depravee,1
expulser migrant,1
jamais coisa de mongol,1
tres bien. le cinema francais c...est souvent mauvais surtout avec les acteurs officiels du regime gauchiste francais.,1
non non il n'y pas d'islamisation .... c'est un fantasme de l'extrême droite ....,0
oui mais ce sont les juifs ashkénazes qui ont un qi moyen très élevé et qui ont p…,1
c...est vous qui parlez de vue gauchiste avilissante. pas moi. vous associez cette...,0
ah putain t'es encore plus un attardé en fait,1
les mariages rebeus y’a rien de pire le podium la meuf qui se croit à un défilé et qui change 107 fois…,1
rt vive le front national !!!!!!!!!!!!!!!!!!!!!,1
y’a des renois c’est grave des bounty hein ils vont te sortir des « oui non l’afrique mérite ce qui lui arrive. l…,0
les tutos en français sur youtube c’est insupportable les 3/4 des vidéos c’est des mecs ils te parlent comme si t’étais un attardé,0
mais la vie fait que le renois voulait juste la tarro imbécile elle était,1
bonjour twitter je sais que tu fais des miracles j’aimerai beaucoup aidé mon petit frère attardé imberbe ayant d…,1
juste avec la bio du mec peut voir que c'est un gauchiste (in)soumis,0
c'est un gros mongol quand même,1
mdrrrr mais ferme bien ta gueule de gauchiste justin l’inverse le mec aurait été en t…,1
fin du thread. logorrhée gauchiste complètement ridicule.,1
bon les renois sait que vous vieillissez jamais mais vous voulez pas partager un peu ? vite fait ?,1
les sunnites autorisent meurtrespédophiliepolygamie violence contre les femmes etc.tous les pays…,1
mdrrrr moi jme calme irl sinn prend pr un attardé,1
tg le jour où il neigera tu seras la première à dire de regarder par la fenêtre sal mongol,1
musique de mongol challenge de mongol mdrrrr,1
rappel: l’année dernièretrump avait suggéré que les juifs pourraient commettre des crimes de haine antisémites e…,1
il parler du prénom et nom bande d'attardé,1
n'empêche sans faire l'intellectuel faut vraiment être sacrément attardé et bas mentalement pour aimer regarder ce…,1
un mélange flou entre qqun empli d’amour et de violence le paradoxe à son paroxysme l’art pas pour sa beauté mai…,0
-sale arabe !,1
les féministes sont les idiots utiles de causes qui les dépassent. leurs donneurs…,1
parce que genre la plus part des renois surtout au states été matrixer donc il fallu que black p…,1
les rebeus vous êtes fort que pour les mariages,1
pourquoi tu mets un de leurs joueurs en pp alors ?? gros mongol,1
il en le foot ça les rend mongol à leur en bruler le peu de neurone c’est chaud chaud chaud détendez vous les gars,1
jme met en privé il casse les pieds le gros mongol qui cite,1
encore un attardé ?,1
sai tu mongol,1
sale arabe!!!!!.......envoie les billets !!!!,1
bon bah il lui que plus qu’une chance à cette attardé,1
Être 4 renois dans une 206 musique fond vapotes à gogo et oublier les papiers de…,1
la théorie du deep state terme que trump ne renie pas reprend bien des canons de l'antisémitisme c…,0
contre l'avortement soutenons le docteur bertrand de rochambeau,0
alors que l’attardé comorien il est à fond dans sa connerie,1
mais ferme ta gueule les renois fake woke ptn,1
là tu dis de la merde y’a autant de noir qui déteste les arabes que l’inverse. c’est juste que les renois…,1
mdr allez nique ta mère ton cerveau est détraqué sale attardé et change ta…,1
voilà ça ching chong encore ?,1
assia vallah j’ai plus rien à perdre je fait déjà terminer depuis mon tweet sur les rebeus,0
le ministre facho italien quand même une belle tête de sale arabe. il doit etre du genre cracher sur son image…,1
les renois de nîmes c'est des pisteurs,1
halim95 au lieu d' her comme un attardé mental ouvrez les yeux sur les parole…,1
une belle brochette de mongol,1
eh (nn mais la ct pas le mongol ),1
sale féministe,1
n'oublions pas que beaucoup de juifs se sont réfugiés au maghreb à cette…,0
mon dieu j’suis complètement attardé c’est quitte ou double la,1
oui je ne comprends pas pourquoi ceux qui veulent accueillir les migrants n'en prennent pas…,0
maitena biraben.. la rumeur raconte qu en bonne gauchiste elle prévoit de reverser l'intégralité de la somme à des…,1
il s’appelle adnan oktar il est en prison la ce mongol,1
des fils de putes autant que quand aime pas les noirs ou les arabes,1
dumont le plusssss déprimant mongol de politique jamais vus.,1
rt cassons la gueule au gauchiste faisons leur comprendre qu'en jouant avec nos vies ils,0
un sale radin de juif: wallah jte passe rien manger,1
trouve toi un taff sale arabe,1
ferme ta geule connasse avec tes chansons rebeus si tu veux vivre comme ça etc rentre chez toi ici est en france #udpp,1
en corse avec rachid.. ce soir il traité de sale arabe en direct à la télé. ..ahahah. .rachid...,1
oe mais contrairement l'islam le christianisme est pas faussement rattaché au terrorisme et dc pas…,1
1 vs 1 mongol,1
pour les migrants digitaux... 4 épisodes de #sectionpro dispos sur auvio.,1
c clair. ils veulent être rebeus ou renois pour réussir à pécho des meufs mais pour le reste ils s…,1
ptdrrr le mec qui tient ce compte c un renois d’abidjan,1
alors la merci merci,1
après il est peut être un peu attardé aussi ._.,1
que grt mongol,1
emission chez - pour ce gauchiste menteur et méprisant une maman avec 5 enfants est r…,1
m’a laché un « sale thon africain bete comme ses pied » j’ai meme pas eu le temps d’insulter ses morts orh,1
né le 23 septembre 1215 kubilai khan khan mongol puis empereur de chine de 1279 à 1294 († 18 février 1294),1
ouais mais c vrai gros tu peux pas nier que bcp de renois le fous t’facon m’en branle chacun fait ce qu’il veux,1
les renois avec des chevalières aux doigts la,1
c’est une émission d’attardé mental mon pote fait ouvrir les yeux,1
les #arabes vont surtout faire +75 millions de morts en essayant d'…,1
ptdrrr elle est attardé,1
les renois ils ont des gènes de titans wsh ils poussent 3 jours ils sont stock,1
compare pas mon gars à un attardé car il écoute pnl,1
toutes façons les arabes qui parlent pas arabe c’est pas des arabes,1
juste un gauchiste toujours à donner des leçons de morale,0
quand demande un gauchiste d'argumenter,0
je suis une gauchiste libertaire et catholique pas tres orthodox...,0
nasser kiffe les rebeus cherche pas,1
oh oui... n'oublie pas que cette population est surreprésentée dans les prisons le terrorisme les agressions…,0
en parle des “sale français” des “je suis plus français que toi” qu’on entend de la part de rebeu…,1
c'est archi pas un fantasme débile,1
ce sale juif mdr ? nn,1
espèce d'attardé j'espère que tu te rend compte que le salaire médian dans ces pays est bien inférieur,1
en fait d'attardé mental je suis ingénieur dans le domaine de l'énergi…,1
: [ le rapeur en cause qui le fils d'un migrant exactement les même droits il même bén…,0
rt 'ching chong'' ca veut dire bonjour en chinois nan ??,0
un vrai gauchiste.,1
bas précise dit le « tout les rebeu qui acceptent pas que je soi avec un renoi je m’en fou de ce que vo…,1
cette vieille merde gauchiste parasite nul chi** croit qu'il fait encore le poids?,1
les #migrants traversent la mer et trouvent les aides sociales,0
cette gauche qui bouffe du curé à longueur de journéequi nous abreuve d'anticléricalisme depuis des décenniesvien…,1
tg sale juif,1
il va emmener quelques migrants avec lui ?,0
ptdrr dirait un mongol,1
il une question que je pose est-ce que l’expression « t’es un mongol (un guignol un imbécile) » un rappo…,1
eh bien voila la tolerance bobo -gauchiste merdique souhait et qui pue dans toute la france !,1
islam= paix mtn je vais te refaire un speech car j’en avais déjà fait un: si y’a le *terrorisme* en fr…,0
le bon tweet bien con et cynique du gauchiste....,1
bien joué ça bande de mongol,1
quel mongol ce riolo... qui vient au parc pour jouer l’offensive en ligue 1 ?,1
mais si tu n'es ni de droite ni de gauche tu te situes certainement l'extreme droite . j'prefere etre gauchiste,1
ils sous entend que les bobo gauchiste dont il parle sont tous des islamo-gauchiste des gens…,0
moi j'avais pas compris et j'suis d'accord avec elle sur triso/autiste et pk pas débile mentale mais md…,1
inviter des arabes et des noirs sur un plateau télé c’est p…,1
#stop aux complots #stop aux guerres des intÉrÊts economiques &amp; politiques #stop aux machiavÉlisme.…,0
pas mal balance aussi les meme en dessin pour attardé la jsp si tu voit,1
jai déja sorti ce genre d'argument infondé d'attardé moi?,1
toi tu es un sacré débile mentale. pas étonnant que tu aies le logo des fachos du prin…,1
ni plus ni moins du terrorisme intellectuel...,1
islam gauchiste,1
les présidents azerbaïdjanais et mongol se rencontrent à bakou,1
gros mongol bloque moi espèce de gamin . c'est ta mère qui aurait dû bloquer ton père ta conception ( c'est bien…,1
#migrants #islam #islamisation #islamisme #islam #afrique #immigrants #macron #lrem #fra…,0
lucile m’a donner son syndrome pour les renois,1
rt je trouve ca gauchiste de dire que le 17 novembre est un mouvement d'extreme droite cependant ne peut nier le fait que c,1
il lui faut un foursome avec quatres renois à celle là,1
j’étais une mongol avant,1
ms ta grand mère donc moi g un pote renoi mdit il se voit pas sortir avec une renoi ça veut dire il est raciste ?…,1
sa change en quoi le fait que les sjw sont des attardé mentaux ?,1
la folie gauchiste amene la clochardise des individus,1
le sale arabe il ne fait plus rien. en ce moment celui qui met hors de moi c'est quand je passe à côté d'un…,1
ecoute moi sale fils de pute parles bien déjà espèce d'attardé mental que jai agi ou pas ça…,1
c'est quoi un ou une negrophille pck je comprends pas et c un renoi qui te parle — negro = noir (ici pas la couleur…,1
non mais quand même t’es antisémite complotiste tu relis ton texte avant impression et tu ressens pas un…,1
t’etais pas à ivry avec un renois tout à l’heure ? — dans la cave la ?,1
mais putain j'aurai tartré sa fasse de mongol dans la pièce montée moi !!!!,1
les nazis de la bien-pensance gauchiste pire fleau actuel.,1
sur cette coupe moi j'avais entendu que cest parce qu'il revenait d'une blessure au genou et voulait qu'on s'attard…,1
oush. ta mongol é.,1
un gauchiste qui préfère essayer de récupérer les dernières voies des socialistes en fe…,0
les renois sucrées comme ça c beau,1
les arabes dit arreter d’aller dans les eglise pour voler,1
les darons renois ya qu'un cancer phase terminale qui peut les faire aller chez le médecin sinon ils se contentent de doliprane 1000g,1
le sondage d'attardé quoi... arrête de dire aux gens ce qu'ils doivent faire ça te rendra peut-être intelligent.,1
pour ou contre l'avortement quand moins de 10 ans? — mwjxkwkx wsh jespere c toi gaetan sinon bah bon courage m…,1
oui je suis maman. et pas de violences chez moi. en aucun cas. la violenc…,0
oui j'imagine... courage udc99 nil m'a pas directement envoye la photo j'ai eu cette chance,0
mds tu é mongol?,1
j'suis un ptn de mongol,1
c’est tellement con ce qu’elle dit que je suis pas attardé sur ça mais ouais effectivement c’est grave racoste de dire ça,1
rt soeur elle sept ans lui apprend jouer au echec elle nous dis mais pourquoi faut proteger le roi ? c'est un,1
mon pere: sale gauchiste de merde juste bonne se faire sauter par des punks chien de l'unef et militer pour l,1
pourquoi les renois vous parlez fort comme ça?,1
waouh 1 abonné. je suis impressionné le mongol,1
dans ton cul sale fdp ce taousi à gagné un titre africain avec le wac,1
t’es surtout un attardé,1
arrêtez de tout minimiser comme cela sale homme cisgenre blanc phallocrate non juif et dominateur!!!…,1
quand aura plus d’agneaux pour l’aid comment tu vas faire sale arabe barbu terroriste qui crie tt a…,1
je te jure genre je dis « bah nan j’aime tout » elle dit « nan je pense c’est les renois je te vois…,0
« nous sommes en france ».... « nous ne sommes pas en afrique » vos propos sont d’un ri…,1
quitte mon club sale mongol,1
les États unis sont vraiment un peuple d’attardés et c’est pas beyoncé qui va changer ça.,1
oh je sens autant démunie que toi. colères cris violence refus de grandir (sur tellement de poin…,0
libye: plus de 100 morts dans le naufrage de deux bateaux de migrants,0
ouais ca fait rire ouais! un peu plus que ton humour d'attarde qui fait rire 17 personnes en france!,1
quand tu ne t'attarde plus sur les futilités te focalise sur ce qui te donne de la joie plutôt que ce qui t'angois…,1
remplacez « éducation nationale » par « islam » « pedophilie » par « terrorisme » et « professeur » p…,1
sale mongol de lépreux consanguin c'est de l'humour bordel de merde,1
ils t’ont exclu parce qu’on voyait trop tes oreilles mongol,1
je ne suis pas gauchiste. plutot droite... mais ca n'a pas de rapport avec ca. ce que je dis...,0
rt plein d'animaux seront en voie d'extinction donc dit merci qui merci mu,1
les #migrants traversent la mer et trouvent les aides sociales…,1
bah des renois,1
germain dirait un mongol franchement ce joueur n’importe quel attaquant de national fait mieux que lui,1
sont completement attardé ou quoi,1
« le terrorisme est un crime atroce une injustice et une agression rejet…,1
faux nul zéro la majorité ne sont pas arabes,0
triage des migrants: [ je parie un triage sur le volet des migrants autorisés et une forte présence policière....],1
c'est en faisant des généralité qu'on crée des amalgames chakal dans ce cas précise certains mecs renois,1
j’en ai prix au bled mais tu peut le trouver au marcher ou bien dans des épiceries arabe/renois,0
mais omg vrm trop conne toi relis phrase pcq t’as l’air un peu attardé sur les bords,1
ensemble luttons contre les violences dans nos communautés,0
jpp tu es vraiment attarde tpmp c'est pas sherlock leur c'est juste d...,1
dsl beyondelabeach mais ton compte étais trop simple sautée jeune attardé,1
merde husseyn j’voulais pas te mentionner toi sale arabe,1
fais le fier en + bh réfléchis mongol jtai dis quoi hier et ce matin??????,1
j’ai beau avoir mon rebeu jpeux vosu dire qu’aujd la techno parade yavait 2 rebeus incroyables fiou ah ouais auss…,1
cet attardé réussi à réunir pleins d'autres attardés comme lui.. chapeau,1
moi hamdoullah je vis dans un pays africain donc mon prenom va pas deranger mais les gens qui ont du mal a…,0
bon apres jsuis content que jai fais ca mtn jle referai plus mais ptdrrrr jsuis quel genre de mongol,0
tweets de la semaine : #migrants en méditerranée - enfants migrants en #france – répression au #kirghizistan – abus…,1
plein d'animaux seront en voie d...extinction donc dit merci qui merci mussoli et aux fermier,0
il est interdit dinterdire citation gauchiste !,1
regarde moi c’est les reubeux d’autres c’est les renois par contre blanc jsp mais ça dépend grave des meufs,0
putain je lis enfin l’arabe du futur du riad sattouf et je comprends pk tous les blancs autour de moi vénèrent ce b…,1
comment expliquer ce glissement historique d’une gauche qui toujours été largement anticléricale face à l’Église…,1
son mari vincent cerutti doit la soutenir il doit avoir envie de caser la gueule au mongol Éric zemmour.,1
mur anti-migrants au sahara : l'idée renversante de trump,0
le terrorisme intellectuel du lobby homosexuel à la mairie de paris en parle?,1
ouais bien sur et j met chaussure gauche au pied droit jui pas un attarde non plus fdp,1
sale juif,1
Ça commençait pas trop mal et ça part en couille sur des délires complotiste anti…,0
lol pas une histoire attardé chaque enfant va son rythme. je connaissais…,1
ainsi qu'une lettre de recommandation d'un gauchiste chaud près de chez toi,1
sale arabe arrête d'envahir nos pays violer nos filles et voler notre travaille !,1
rt l'histoire du quebec vaut la peine qu'on s'y attarde. tellement triste qu'on ne l'enseigne presque plus. texte fort interessa,0
sale attardé,1
mentalité de mongol,1
la préférence islamiste de la gauche est motivée par le clientélisme mais également par l’anticléricalisme.,0
jbrise les rapports comme les renois de stamford bridge,1
bh toi un gros mongol en quoi c drol nab????,1
wsh tous les rebeus score ou quoi !! mahrez fekir asensio ben yedder khzari j'vais normal mettre 100 balles s…,1
l'attardé de moroni,0
